Gender,USCitizen,English,POE,BooksReadSummer,ReadProgHS,PartReadProgHS,OwnBookSummer,PercentReadSummer,WhyNotRead,OtherReasonsNot,FamilyRead,SummerSurvey,QuizScore,FirstGen,PercentReadSummerFollowup,PercentReadSemester,Reread,CWSRead,CWSWrite,Think,Challenge,EnjoyBook,EventAdd,CourseEffect,FollowupSurvey,Book,Year,PercentReadSemesterM,ReadSummer,ReadFollowup,ReadSemester,Read,AttendEvent,ConversationsCount,ConversationsWith,BookLength,BookDifficulty,KnowSummerRead,WhichOrientation
,,,,,,,,,,,,,,No,0,100,No,All of the book,Formal Essay for CWS,4,4,3,,No,Yes,Handmaid's Tale,2017,100,,No,Yes,Yes,No,0,,,,,
,,,,,,,,,,,,,,Yes,65,5,No,The book was not assigned.,None,4,3,4,,No,Yes,Handmaid's Tale,2017,70,,No,No,,No,0,,,,,
,,,,,,,,,,,,,,No,100,15,Yes,All of the book,Formal Essay for CWS,1,1,1,1,No,Yes,Handmaid's Tale,2017,100,,Yes,Yes,Yes,Yes,10,Individual,,,,
,,,,,,,,,,,,,,Yes,2,0,No,The book was not assigned.,"Formal Essay for CWS, Response/Reflection Paper",3,2,1,,No,Yes,Handmaid's Tale,2017,2,,No,No,,No,0,,,,,
,,,,,,,,,,,,,,Yes,1,1,Yes,All of the book,Response/Reflection Paper,1,1,3,,No,Yes,Handmaid's Tale,2017,1,,No,No,,No,5,Group,,,,
,,,,,,,,,,,,,,No,100,0,No,The book was not assigned.,None,4,4,4,,No,Yes,Handmaid's Tale,2017,100,,Yes,Yes,Yes,No,0,,,,,
,,,,,,,,,,,,,,Yes,75,100,Yes,The book was not assigned.,None,3,2,3,,No,Yes,Handmaid's Tale,2017,100,,No,Yes,Yes,No,1,Group,,,,
,,,,,,,,,,,,,,No,0,0,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,0,,No,No,,No,0,,,,,
,,,,,,,,,,,,,,No,1,0,No,The book was not assigned.,None,4,4,3,,No,Yes,Handmaid's Tale,2017,1,,No,No,,No,0,,,,,
,,,,,,,,,,,,,,No,5,0,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,5,,No,No,,No,5,Group,,,,
,,,,,,,,,,,,,,No,100,0,No,All of the book,Formal Essay for CWS,5,5,5,,No,Yes,Handmaid's Tale,2017,100,,Yes,Yes,Yes,No,5,"Individual, Group",,,,
,,,,,,,,,,,,,,Yes,50,1,No,All of the book,Response/Reflection Paper,4,3,2,,No,Yes,Handmaid's Tale,2017,51,,No,No,,No,2,Individual,,,,
,,,,,,,,,,,,,,No,3,1,No,All of the book,Formal Essay for CWS,3,3,4,,No,Yes,Handmaid's Tale,2017,4,,No,No,,No,5,Individual,,,,
,,,,,,,,,,,,,,Yes,100,100,Yes,All of the book,None,5,5,4,,No,Yes,Handmaid's Tale,2017,100,,Yes,Yes,Yes,No,2,Individual,,,,
,,,,,,,,,,,,,,Yes,0,0,No,All of the book,Formal Essay for CWS,5,4,4,,No,Yes,Handmaid's Tale,2017,0,,No,No,,No,0,,,,,
,,,,,,,,,,,,,,No,0,100,No,All of the book,"Formal Essay for CWS, Free write in a class",4,4,4,,No,Yes,Handmaid's Tale,2017,100,,No,Yes,Yes,No,3,Individual,,,,
,,,,,,,,,,,,,,No,0,1,No,All of the book,Formal Essay for CWS,3,3,2,,No,Yes,Handmaid's Tale,2017,1,,No,No,,No,0,,,,,
,,,,,,,,,,,,,,No,100,100,Yes,All of the book,"Formal Essay for CWS, Response/Reflection Paper",4,4,2,,No,Yes,Handmaid's Tale,2017,100,,Yes,Yes,Yes,No,2,Individual,,,,
Male,Yes,Yes,Fine Arts,0,Yes,No,Yes,0,"Too Busy	, Not Reader, No Point, Topic Dislike",,Yes,Yes,,No,0,0,No,The book was not assigned.,None,1,1,1,,No,Yes,Station Eleven,2016,0,No,No,No,No,No,0,,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,0,No,No,Yes,10,"Too Busy	, Boring",,No,Yes,,No,5,0,No,The book was not assigned.,None,1,1,1,,No,Yes,Station Eleven,2016,5,No,No,No,No,No,0,,3,4,Orientation,June
,Yes,Yes,Natural Sciences,2,No,No,Yes,50,"Boring, Topic Dislike",,No,Yes,0.5,No,0,0,No,The book was not assigned.,None,1,1,1,,No,Yes,Station Eleven,2016,0,No,No,No,No,No,0,,3,4,Orientation,June
Male,Yes,Yes,Natural Sciences,1,Yes,No,Yes,95,Too Busy,"Vacation, work",No,Yes,0.5,Yes,1,0,No,The book was not assigned.,None,2,2,4,,No,Yes,Station Eleven,2016,1,Yes,No,No,Yes,No,0,,4,3,Orientation,June
Female,Yes,Yes,Natural Sciences,5,No,No,Yes,100,,,No,Yes,1,No,100,,No,The book was not assigned.,None,4,4,4,,No,Yes,Station Eleven,2016,,Yes,Yes,,,No,0,Group,3,2,Email,August
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,Yes,Yes,0.25,No,45,1,Yes,All of the book,"Formal Essay for CWS, Formal Essay for another class",3,4,2,,No,Yes,Station Eleven,2016,46,Yes,No,No,Yes,No,3,Individual,3,3,Classmate,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,Yes,Yes,0.25,No,100,100,No,All of the book,Formal Essay for CWS,5,4,5,5,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,Yes,2,Individual,3,3,Classmate,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,Yes,Yes,0.25,Yes,20,20,No,All of the book,Formal Essay for CWS,2,3,2,1,No,Yes,Station Eleven,2016,20,Yes,No,No,Yes,Yes,,Group,3,3,Classmate,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,Yes,Yes,0.25,Yes,75,75,Yes,All of the book,Formal Essay for CWS,3,3,3,,No,Yes,Station Eleven,2016,75,Yes,No,No,Yes,No,5,"Individual, Group",3,3,Classmate,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,Yes,Yes,0.25,No,10,1,Yes,All of the book,Formal Essay for CWS,2,2,2,,No,Yes,Station Eleven,2016,11,Yes,No,No,Yes,No,1,Individual,3,3,Classmate,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,Yes,Yes,0.25,Yes,78,1,Yes,All of the book,"Formal Essay for CWS, Response/Reflection Paper",1,1,4,3,No,Yes,Station Eleven,2016,79,Yes,No,No,Yes,Yes,3,Group,3,3,Classmate,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,Yes,Yes,0.25,Yes,100,100,No,The book was not assigned.,None,3,3,4,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,2,Group,3,3,Classmate,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,Yes,Yes,0.25,Yes,100,0,No,The book was not assigned.,None,4,3,4,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,5,"Individual, Group",3,3,Classmate,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,Yes,Yes,0.25,No,15,100,Yes,All of the book,"Formal Essay for CWS, Free write in a class",4,3,2,,No,Yes,Station Eleven,2016,100,Yes,No,Yes,Yes,No,2,"Individual, Group",3,3,Classmate,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,Yes,Yes,0.25,No,0,100,Yes,All of the book,"Free write in a class, Response/Reflection Paper",5,5,3,4,No,Yes,Station Eleven,2016,100,Yes,No,Yes,Yes,Yes,0,"Individual, Group",3,3,Classmate,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,Yes,Yes,0.25,Yes,100,100,Yes,All of the book,Formal Essay for CWS,1,3,1,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,0,,3,3,Classmate,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,Yes,Yes,0.25,No,100,25,Yes,All of the book,"Formal Essay for CWS, Free write in a class",4,1,3,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,5,"Individual, Group",3,3,Classmate,June
Female,Yes,Yes,Natural Sciences,10,Yes,Yes,Yes,50,"Too Busy	, Boring, Topic Dislike",,No,Yes,1,,,,,,,,,,,,,Station Eleven,2016,,No,,,,,,,3,5,Orientation,June
Male,Yes,Yes,Natural Sciences,1,No,No,Yes,0,Topic Dislike,,No,Yes,,No,0,0,No,The book was not assigned.,None,,,,,,Yes,Station Eleven,2016,0,No,No,No,No,No,0,,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,21,"Boring, Topic Dislike",,No,Yes,,No,45,1,Yes,All of the book,"Formal Essay for CWS, Formal Essay for another class",3,4,2,,No,Yes,Station Eleven,2016,46,No,No,No,No,No,3,Individual,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,21,"Boring, Topic Dislike",,No,Yes,,No,100,100,No,All of the book,Formal Essay for CWS,5,4,5,5,No,Yes,Station Eleven,2016,100,No,Yes,Yes,Yes,Yes,2,Individual,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,21,"Boring, Topic Dislike",,No,Yes,,Yes,20,20,No,All of the book,Formal Essay for CWS,2,3,2,1,No,Yes,Station Eleven,2016,20,No,No,No,No,Yes,,Group,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,21,"Boring, Topic Dislike",,No,Yes,,Yes,75,75,Yes,All of the book,Formal Essay for CWS,3,3,3,,No,Yes,Station Eleven,2016,75,No,No,No,No,No,5,"Individual, Group",3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,21,"Boring, Topic Dislike",,No,Yes,,No,10,1,Yes,All of the book,Formal Essay for CWS,2,2,2,,No,Yes,Station Eleven,2016,11,No,No,No,No,No,1,Individual,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,21,"Boring, Topic Dislike",,No,Yes,,Yes,78,1,Yes,All of the book,"Formal Essay for CWS, Response/Reflection Paper",1,1,4,3,No,Yes,Station Eleven,2016,79,No,No,No,No,Yes,3,Group,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,21,"Boring, Topic Dislike",,No,Yes,,Yes,100,100,No,The book was not assigned.,None,3,3,4,,No,Yes,Station Eleven,2016,100,No,Yes,Yes,Yes,No,2,Group,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,21,"Boring, Topic Dislike",,No,Yes,,Yes,100,0,No,The book was not assigned.,None,4,3,4,,No,Yes,Station Eleven,2016,100,No,Yes,Yes,Yes,No,5,"Individual, Group",3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,21,"Boring, Topic Dislike",,No,Yes,,No,15,100,Yes,All of the book,"Formal Essay for CWS, Free write in a class",4,3,2,,No,Yes,Station Eleven,2016,100,No,No,Yes,Yes,No,2,"Individual, Group",3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,21,"Boring, Topic Dislike",,No,Yes,,No,0,100,Yes,All of the book,"Free write in a class, Response/Reflection Paper",5,5,3,4,No,Yes,Station Eleven,2016,100,No,No,Yes,Yes,Yes,0,"Individual, Group",3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,21,"Boring, Topic Dislike",,No,Yes,,Yes,100,100,Yes,All of the book,Formal Essay for CWS,1,3,1,,No,Yes,Station Eleven,2016,100,No,Yes,Yes,Yes,No,0,,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,21,"Boring, Topic Dislike",,No,Yes,,No,100,25,Yes,All of the book,"Formal Essay for CWS, Free write in a class",4,1,3,,No,Yes,Station Eleven,2016,100,No,Yes,Yes,Yes,No,5,"Individual, Group",3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,1,No,No,Yes,60,"Too Busy	, Not Reader",I didn't have the book until about a week ago,No,Yes,0.75,,,,,,,,,,,,,Station Eleven,2016,,No,,,,,,,3,3,Orientation,June
Female,Yes,Yes,Natural Sciences,4,No,Yes,Yes,100,,,No,Yes,0.75,,,,,,,,,,,,,Station Eleven,2016,,Yes,,,,,,,3,2,Orientation,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,90,Too Busy,,No,Yes,0.75,Yes,95,5,No,The book was not assigned.,None,4,3,4,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,0,,4,2,Orientation,June
Female,Yes,Yes,Exploratory,2,Yes,Yes,Yes,100,,,No,Yes,0.5,,,,,,,,,,,,,Station Eleven,2016,,Yes,,,,,,,4,3,Orientation,June
Female,Yes,Yes,Natural Sciences,2,No,No,Yes,75,"Boring, Topic Dislike",I didn't like the direction that author took the story in.,No,Yes,1,No,85,1,Yes,All of the book,Response/Reflection Paper,5,4,4,,No,Yes,Station Eleven,2016,86,No,Yes,Yes,Yes,No,2,Group,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,5,No,No,Yes,100,,,No,Yes,1,No,100,0,No,The book was not assigned.,None,3,4,2,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,2,Individual,3,2,Orientation,June
Female,Yes,Yes,Humanities,1,No,No,Yes,50,Too Busy,,No,Yes,0.5,,,,,,,,,,,,,Station Eleven,2016,,No,,,,,,,3,4,Classmate,June
Female,Yes,Yes,Natural Sciences,5,No,No,Yes,100,,N/A,No,Yes,1,No,1,1,Yes,All of the book,Formal Essay for CWS,3,4,4,,No,Yes,Station Eleven,2016,1,Yes,No,No,Yes,No,0,,3,2,Orientation,June
Male,Yes,Yes,Natural Sciences,1,No,No,Yes,25,"Not Reader, Boring",,No,Yes,0,Yes,0,100,Yes,All of the book,Response/Reflection Paper,4,4,2,,No,Yes,Station Eleven,2016,100,No,No,Yes,Yes,No,0,,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,15,Yes,Yes,Yes,100,,,No,Yes,1,,,,,,,,,,,,,Station Eleven,2016,,Yes,,,,,,,3,2,Orientation,June
Female,Yes,Yes,Natural Sciences,9,Yes,Yes,Yes,100,,,No,Yes,1,,,,,,,,,,,,,Station Eleven,2016,,Yes,,,,,,,3,2,Orientation,June
Male,Yes,Yes,Exploratory,1,No,No,Yes,10,No Point,Didn't know it was required,No,Yes,,,,,,,,,,,,,,Station Eleven,2016,,No,,,,,,,,,Orientation,June
Male,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,100,,,No,Yes,1,,,,,,,,,,,,,Station Eleven,2016,,Yes,,,,,,,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,10,Yes,Yes,Yes,100,,,No,Yes,1,,,,,,,,,,,,,Station Eleven,2016,,Yes,,,,,,,3,3,Email,June
Female,Yes,Yes,Humanities,4,No,No,Yes,75,Too Busy,I plan on finishing it but have not found the time to do so,No,Yes,1,,,,,,,,,,,,,Station Eleven,2016,,No,,,,,,,3,2,"Orientation, Classmate",June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,Yes,Yes,1,,,,,,,,,,,,,Station Eleven,2016,,Yes,,,,,,,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,No,Yes,1,,,,,,,,,,,,,Station Eleven,2016,,Yes,,,,,,,4,2,Orientation,June
Female,Yes,Yes,Social Sciences,1,No,No,Yes,100,,,No,Yes,0.75,,,,,,,,,,,,,Station Eleven,2016,,Yes,,,,,,,4,3,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,75,Too Busy,,No,Yes,,,,,,,,,,,,,,Station Eleven,2016,,No,,,,,,,3,3,"Email, Orientation",June
Male,No,Yes,Natural Sciences,2,Yes,Yes,Yes,25,Too Busy,,No,Yes,0.75,No,10,0,No,All of the book,Formal Essay for CWS,3,2,4,,No,Yes,Station Eleven,2016,10,No,No,No,No,No,0,,4,3,Email,August
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,90,Too Busy,,No,Yes,0.75,Yes,75,75,No,The book was not assigned.,None,3,3,4,,No,Yes,Station Eleven,2016,75,Yes,No,No,Yes,No,0,,3,3,Orientation,June
Female,No,Yes,Natural Sciences,5,Yes,Yes,Yes,1,,,No,Yes,0.25,No,100,0,No,The book was not assigned.,None,3,4,2,,No,Yes,Station Eleven,2016,100,No,Yes,Yes,Yes,No,4,"Individual, Group",3,2,Orientation,June
Female,Yes,Yes,Natural Sciences,6,No,No,Yes,100,,,No,Yes,1,No,1,0,No,The book was not assigned.,None,3,4,5,,No,Yes,Station Eleven,2016,1,Yes,No,No,Yes,No,2,Individual,2,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,100,,,No,Yes,1,No,100,0,No,The book was not assigned.,None,4,4,4,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,3,Individual,3,3,Orientation,June
Male,Yes,Yes,Fine Arts,2,No,No,Yes,50,"Too Busy	, Boring",,No,Yes,0.5,Yes,60,60,Yes,The book was not assigned.,None,4,3,3,,No,Yes,Station Eleven,2016,60,No,No,No,No,No,0,,2,3,Orientation,June
Female,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,25,Too Busy,,No,Yes,0.25,No,50,1,Yes,All of the book,Formal Essay for CWS,3,2,2,,No,Yes,Station Eleven,2016,51,No,No,No,No,No,1,Individual,4,2,Orientation,June
Female,Yes,Yes,Fine Arts,9,No,No,Yes,20,Too Busy,,No,Yes,,No,30,50,No,The book was not assigned.,None,3,3,3,,No,Yes,Station Eleven,2016,50,No,No,No,No,No,0,,3,2,Email,August
Female,Yes,Yes,Social Sciences,0,Yes,Yes,Yes,0,"Too Busy	, Boring, Topic Dislike",,No,Yes,,No,50,0,No,The book was not assigned.,None,,,,,No,Yes,Station Eleven,2016,50,No,No,No,No,No,3,"Individual, Group",3,3,Orientation,June
Female,Yes,Yes,Natural Sciences,10,No,No,Yes,100,,,No,Yes,0.75,No,100,0,No,The book was not assigned.,None,2,2,1,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,,,3,3,Email,June
Female,Yes,Yes,Natural Sciences,3,No,No,Yes,33,"Too Busy	, Boring, Topic Dislike",,No,Yes,,No,0,0,No,The book was not assigned.,None,,,,,,Yes,Station Eleven,2016,0,No,No,No,No,No,,,3,3,Orientation,June
Male,Yes,Yes,Exploratory,4,Yes,Yes,Yes,50,Too Busy,,No,Yes,0.5,No,50,75,No,All of the book,Formal Essay for CWS,3,2,2,,No,Yes,Station Eleven,2016,75,No,No,No,No,No,0,,3,3,Orientation,August
Male,Yes,Yes,Social Sciences,0,No,No,No,0,,Very late transfer student,No,Yes,,,,,,,,,,,,,,Station Eleven,2016,,No,,,,,,,3,3,Orientation,August
Male,Yes,Yes,Natural Sciences,,Yes,No,Yes,15,"Too Busy	, Not Reader",,,Yes,,No,45,1,Yes,All of the book,"Formal Essay for CWS, Formal Essay for another class",3,4,2,,No,Yes,Station Eleven,2016,46,No,No,No,No,No,3,Individual,,,Orientation,June
Male,Yes,Yes,Natural Sciences,,Yes,No,Yes,15,"Too Busy	, Not Reader",,,Yes,,No,100,100,No,All of the book,Formal Essay for CWS,5,4,5,5,No,Yes,Station Eleven,2016,100,No,Yes,Yes,Yes,Yes,2,Individual,,,Orientation,June
Male,Yes,Yes,Natural Sciences,,Yes,No,Yes,15,"Too Busy	, Not Reader",,,Yes,,Yes,20,20,No,All of the book,Formal Essay for CWS,2,3,2,1,No,Yes,Station Eleven,2016,20,No,No,No,No,Yes,,Group,,,Orientation,June
Male,Yes,Yes,Natural Sciences,,Yes,No,Yes,15,"Too Busy	, Not Reader",,,Yes,,Yes,75,75,Yes,All of the book,Formal Essay for CWS,3,3,3,,No,Yes,Station Eleven,2016,75,No,No,No,No,No,5,"Individual, Group",,,Orientation,June
Male,Yes,Yes,Natural Sciences,,Yes,No,Yes,15,"Too Busy	, Not Reader",,,Yes,,No,10,1,Yes,All of the book,Formal Essay for CWS,2,2,2,,No,Yes,Station Eleven,2016,11,No,No,No,No,No,1,Individual,,,Orientation,June
Male,Yes,Yes,Natural Sciences,,Yes,No,Yes,15,"Too Busy	, Not Reader",,,Yes,,Yes,78,1,Yes,All of the book,"Formal Essay for CWS, Response/Reflection Paper",1,1,4,3,No,Yes,Station Eleven,2016,79,No,No,No,No,Yes,3,Group,,,Orientation,June
Male,Yes,Yes,Natural Sciences,,Yes,No,Yes,15,"Too Busy	, Not Reader",,,Yes,,Yes,100,100,No,The book was not assigned.,None,3,3,4,,No,Yes,Station Eleven,2016,100,No,Yes,Yes,Yes,No,2,Group,,,Orientation,June
Male,Yes,Yes,Natural Sciences,,Yes,No,Yes,15,"Too Busy	, Not Reader",,,Yes,,Yes,100,0,No,The book was not assigned.,None,4,3,4,,No,Yes,Station Eleven,2016,100,No,Yes,Yes,Yes,No,5,"Individual, Group",,,Orientation,June
Male,Yes,Yes,Natural Sciences,,Yes,No,Yes,15,"Too Busy	, Not Reader",,,Yes,,No,15,100,Yes,All of the book,"Formal Essay for CWS, Free write in a class",4,3,2,,No,Yes,Station Eleven,2016,100,No,No,Yes,Yes,No,2,"Individual, Group",,,Orientation,June
Male,Yes,Yes,Natural Sciences,,Yes,No,Yes,15,"Too Busy	, Not Reader",,,Yes,,No,0,100,Yes,All of the book,"Free write in a class, Response/Reflection Paper",5,5,3,4,No,Yes,Station Eleven,2016,100,No,No,Yes,Yes,Yes,0,"Individual, Group",,,Orientation,June
Male,Yes,Yes,Natural Sciences,,Yes,No,Yes,15,"Too Busy	, Not Reader",,,Yes,,Yes,100,100,Yes,All of the book,Formal Essay for CWS,1,3,1,,No,Yes,Station Eleven,2016,100,No,Yes,Yes,Yes,No,0,,,,Orientation,June
Male,Yes,Yes,Natural Sciences,,Yes,No,Yes,15,"Too Busy	, Not Reader",,,Yes,,No,100,25,Yes,All of the book,"Formal Essay for CWS, Free write in a class",4,1,3,,No,Yes,Station Eleven,2016,100,No,Yes,Yes,Yes,No,5,"Individual, Group",,,Orientation,June
Female,Yes,Yes,Natural Sciences,15,No,No,Yes,100,,,No,Yes,1,No,100,0,No,The book was not assigned.,None,4,2,3,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,2,Individual,4,3,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,35,Boring,,No,Yes,0.25,Yes,15,0,No,All of the book,"Formal Essay for CWS, Response/Reflection Paper",2,3,2,,No,Yes,Station Eleven,2016,15,No,No,No,No,No,2,Group,3,1,Orientation,June
Male,Yes,Yes,Exploratory,12,No,No,Yes,1,,,No,Yes,1,No,1,0,No,The book was not assigned.,None,2,3,3,,No,Yes,Station Eleven,2016,1,No,No,No,No,No,0,,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,100,,,No,Yes,0.75,No,100,0,No,All of the book,"Formal Essay for CWS, Response/Reflection Paper",2,1,2,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,2,"Individual, Group",2,2,Orientation,June
Female,Yes,Yes,Humanities,20,Yes,Yes,Yes,1,,,No,Yes,1,,,,,,,,,,,,,Station Eleven,2016,,No,,,,,,,3,2,Orientation,June
Female,Yes,Yes,Natural Sciences,3,No,No,Yes,10,"Too Busy	, Not Reader, Boring",,No,Yes,,Yes,0,0,No,All of the book,Formal Essay for CWS,3,3,5,,No,Yes,Station Eleven,2016,0,No,No,No,No,No,0,,3,2,Orientation,June
Male,Yes,Yes,Natural Sciences,4,Yes,Yes,Yes,50,Too Busy,,No,Yes,0.75,No,75,100,Yes,All of the book,"Formal Essay for CWS, Free write in a class, Response/Reflection Paper, Blog Post",4,1,4,,No,Yes,Station Eleven,2016,100,No,No,Yes,Yes,No,0,,3,3,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,100,,,No,Yes,0.5,No,45,1,Yes,All of the book,"Formal Essay for CWS, Formal Essay for another class",3,4,2,,No,Yes,Station Eleven,2016,46,Yes,No,No,Yes,No,3,Individual,3,4,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,100,,,No,Yes,0.5,No,100,100,No,All of the book,Formal Essay for CWS,5,4,5,5,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,Yes,2,Individual,3,4,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,100,,,No,Yes,0.5,Yes,20,20,No,All of the book,Formal Essay for CWS,2,3,2,1,No,Yes,Station Eleven,2016,20,Yes,No,No,Yes,Yes,,Group,3,4,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,100,,,No,Yes,0.5,Yes,75,75,Yes,All of the book,Formal Essay for CWS,3,3,3,,No,Yes,Station Eleven,2016,75,Yes,No,No,Yes,No,5,"Individual, Group",3,4,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,100,,,No,Yes,0.5,No,10,1,Yes,All of the book,Formal Essay for CWS,2,2,2,,No,Yes,Station Eleven,2016,11,Yes,No,No,Yes,No,1,Individual,3,4,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,100,,,No,Yes,0.5,Yes,78,1,Yes,All of the book,"Formal Essay for CWS, Response/Reflection Paper",1,1,4,3,No,Yes,Station Eleven,2016,79,Yes,No,No,Yes,Yes,3,Group,3,4,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,100,,,No,Yes,0.5,Yes,100,100,No,The book was not assigned.,None,3,3,4,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,2,Group,3,4,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,100,,,No,Yes,0.5,Yes,100,0,No,The book was not assigned.,None,4,3,4,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,5,"Individual, Group",3,4,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,100,,,No,Yes,0.5,No,15,100,Yes,All of the book,"Formal Essay for CWS, Free write in a class",4,3,2,,No,Yes,Station Eleven,2016,100,Yes,No,Yes,Yes,No,2,"Individual, Group",3,4,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,100,,,No,Yes,0.5,No,0,100,Yes,All of the book,"Free write in a class, Response/Reflection Paper",5,5,3,4,No,Yes,Station Eleven,2016,100,Yes,No,Yes,Yes,Yes,0,"Individual, Group",3,4,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,100,,,No,Yes,0.5,Yes,100,100,Yes,All of the book,Formal Essay for CWS,1,3,1,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,0,,3,4,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,100,,,No,Yes,0.5,No,100,25,Yes,All of the book,"Formal Essay for CWS, Free write in a class",4,1,3,,No,Yes,Station Eleven,2016,100,Yes,Yes,Yes,Yes,No,5,"Individual, Group",3,4,Orientation,June
Male,Yes,Yes,Social Sciences,1,Yes,No,Yes,25,"Not Reader, Boring, Topic Dislike",,No,Yes,,No,20,0,No,The book was not assigned.,None,5,5,5,,No,Yes,Station Eleven,2016,20,No,No,No,No,No,0,,3,3,Email,June
Female,Yes,Yes,Natural Sciences,0,No,No,No,0,Too Busy,I worked 55 hours a week.,No,Yes,,Yes,75,100,Yes,Some of the chapters in the book.,"Formal Essay for CWS, Free write in a class, Response/Reflection Paper, Blog Post",4,4,3,,No,Yes,Station Eleven,2016,100,No,No,Yes,Yes,No,0,,3,3,Orientation,June
